userid,button,is_canceled
189748,bottom,False
189970,bottom,False
190092,top,False
190151,top,False
190211,top,False
190226,bottom,False
190245,bottom,False
190265,bottom,False
190421,bottom,True
190424,top,False
190570,top,False
190691,top,False
190695,top,False
190740,bottom,False
190832,bottom,True
190851,bottom,False
190942,bottom,True
190985,top,True
191098,bottom,False
191123,top,False
191259,top,True
191329,bottom,False
191357,bottom,False
191440,top,False
191952,bottom,True
192195,top,False
192199,top,False
192237,top,False
192338,top,False
192398,top,True
192424,bottom,True
192506,bottom,False
192641,bottom,False
192863,bottom,False
192877,top,False
193023,bottom,True
193180,bottom,False
193226,top,True
193252,top,False
193406,top,False
193423,top,False
193471,bottom,False
193572,top,False
193660,top,False
194165,bottom,False
194177,bottom,False
194208,top,False
194228,top,False
194528,top,False
195031,top,False
195134,top,False
195218,bottom,False
195475,bottom,False
195667,bottom,False
195673,top,True
195721,top,False
195752,top,False
195806,top,False
196020,bottom,False
196073,top,True
196293,bottom,True
196344,top,True
196451,bottom,False
196526,bottom,False
196639,bottom,False
196687,bottom,False
197207,bottom,False
197217,top,False
197348,top,False
197645,top,False
197765,bottom,False
197798,top,False
197807,bottom,False
197915,top,True
198005,bottom,False
198189,top,False
198209,bottom,False
198250,bottom,False
198256,bottom,False
198271,top,False
198390,top,True
198415,bottom,False
198473,bottom,False
198741,top,False
198750,bottom,True
198783,top,False
198901,top,False
198914,bottom,False
198960,bottom,False
199083,top,False
199150,top,False
199739,bottom,False
199869,top,True
199912,top,False
199929,bottom,True
200006,top,False
200073,top,False
200267,bottom,False
200398,bottom,True
200463,bottom,True
200499,bottom,False
200587,top,True
200615,bottom,False
200873,bottom,False
200915,bottom,False
201136,bottom,False
201194,bottom,False
201344,top,False
201345,bottom,False
201516,top,False
201538,bottom,False
201717,top,False
201766,top,True
201830,bottom,False
201868,bottom,False
201901,top,False
201975,bottom,False
202226,top,True
202542,top,False
202730,bottom,False
202881,bottom,False
202935,top,False
202938,top,False
202961,bottom,False
203165,top,False
203342,top,False
203401,bottom,False
203427,bottom,True
203446,bottom,False
203623,bottom,False
203639,top,False
203696,top,False
203804,top,False
203880,bottom,False
203926,top,False
203970,bottom,False
204002,bottom,False
204018,bottom,False
204040,bottom,False
204061,bottom,False
204106,bottom,False
204229,bottom,False
204244,bottom,False
204251,top,True
204307,top,False
204517,bottom,False
204652,top,False
204714,bottom,False
204809,bottom,True
204843,top,False
204870,bottom,False
204957,bottom,False
205049,top,False
205112,bottom,True
205146,bottom,True
205306,top,False
205322,top,False
205475,bottom,True
205674,bottom,False
205840,top,False
205855,top,True
205881,top,False
205938,top,False
205958,bottom,False
205965,top,False
206431,bottom,True
206635,bottom,False
206819,top,False
206857,top,False
206963,top,False
206979,top,False
207006,bottom,False
207058,bottom,False
207142,top,False
207282,top,False
207388,bottom,False
207538,bottom,False
207551,top,False
207557,bottom,False
207657,top,False
208374,bottom,False
208389,top,False
208509,bottom,False
208551,top,True
208564,top,True
208764,bottom,False
208900,top,False
208979,bottom,False
208993,bottom,False
209045,bottom,False
209143,bottom,False
209187,top,False
209281,top,False
209488,top,False
209635,bottom,False
209644,bottom,True
209854,top,True
209988,top,False
210186,top,False
210202,bottom,False
210220,top,True
210382,bottom,False
210466,bottom,False
210755,top,False
210788,bottom,False
210950,bottom,False
210999,bottom,True
211052,top,False
211196,top,False
211268,bottom,False
211929,bottom,False
211975,top,False
211983,top,True
212109,top,True
212274,top,False
212303,bottom,False
212517,bottom,True
212581,bottom,False
212593,bottom,False
212771,top,False
213035,bottom,True
213040,top,False
213336,top,True
213350,bottom,True
213447,bottom,False
213526,bottom,True
213624,top,False
213632,top,False
213633,top,False
213843,top,False
213919,top,False
214005,top,False
214048,bottom,False
214056,bottom,False
214300,bottom,True
214344,bottom,False
214469,top,False
214481,top,False
214494,bottom,False
214681,bottom,True
214700,bottom,False
214785,top,False
214948,bottom,False
215092,top,False
215131,bottom,False
215241,top,False
215414,top,False
215434,bottom,False
215467,bottom,False
215597,bottom,False
215764,top,True
215813,bottom,False
215869,bottom,False
216089,top,False
216143,bottom,False
216159,bottom,False
216304,top,False
216581,bottom,False
216630,bottom,False
216907,top,False
216922,top,False
216947,top,False
217252,top,False
217510,top,False
217616,top,False
217752,bottom,False
217973,top,False
218080,top,False
218278,bottom,False
218349,bottom,False
218428,top,False
218483,top,False
218491,top,False
218725,bottom,False
218784,top,False
218785,bottom,True
219102,top,False
219299,top,False
219443,top,False
219691,bottom,False
219723,bottom,False
219760,bottom,False
220185,bottom,False
220564,bottom,False
220754,top,False
220846,bottom,True
220937,top,True
221629,top,False
221780,bottom,True
221798,bottom,False
221918,top,True
221990,top,True
222236,bottom,True
222469,bottom,True
222570,top,False
222583,top,False
222645,top,False
222716,bottom,False
222863,bottom,False
222866,bottom,False
222985,bottom,False
223116,bottom,False
223256,top,False
223370,top,False
223404,bottom,True
223470,top,False
223761,top,False
223797,bottom,False
223954,bottom,False
224063,bottom,False
224096,bottom,True
224123,bottom,False
224138,top,False
224388,bottom,False
224442,bottom,False
224454,bottom,False
224587,top,False
224610,bottom,False
224701,bottom,False
225355,bottom,False
225367,top,True
225619,bottom,False
225887,bottom,True
225892,top,False
226086,top,False
226129,top,False
226208,bottom,False
226528,bottom,False
226764,bottom,False
226829,bottom,True
227053,top,False
227063,bottom,False
227105,bottom,True
227149,top,False
227440,bottom,False
227503,top,False
227511,bottom,False
227587,bottom,True
227739,bottom,False
227843,top,True
227943,top,False
227982,top,False
227985,bottom,False
228028,top,False
228133,top,False
228313,top,False
228324,top,False
228408,bottom,False
228539,top,False
228599,top,False
228723,bottom,True
228756,top,False
228768,bottom,False
228776,bottom,False
228802,top,False
228828,top,False
228897,bottom,True
229147,bottom,False
229186,bottom,False
229306,top,False
229449,top,True
229519,bottom,True
229535,bottom,False
229749,top,False
229910,bottom,False
229957,bottom,True
230016,bottom,True
230127,bottom,False
230166,top,False
230329,bottom,False
230668,top,False
230805,top,False
230897,bottom,True
231022,top,False
231478,top,False
231560,top,False
231595,bottom,False
231611,bottom,False
231622,bottom,False
231814,bottom,False
231878,top,False
231918,bottom,False
232088,bottom,False
232194,bottom,False
232306,top,False
232325,bottom,False
232506,top,False
232533,bottom,False
232579,top,False
232581,bottom,False
232752,top,False
232761,top,False
232767,bottom,False
232838,bottom,False
233045,top,False
233190,bottom,False
233418,top,False
233583,top,False
233597,top,True
233817,top,False
233946,top,False
234279,bottom,False
234463,bottom,False
234696,top,True
234753,bottom,False
234891,top,False
235037,top,False
235145,bottom,False
235309,top,False
235353,top,False
235367,top,False
235390,bottom,False
235511,bottom,False
235547,top,False
235571,top,False
235665,bottom,True
235670,top,False
235725,top,False
235738,bottom,True
235996,bottom,False
236010,top,False
236155,top,False
236212,bottom,True
236218,bottom,False
236584,top,False
236626,bottom,False
236652,bottom,False
236837,top,False
236909,bottom,False
236953,top,False
236954,bottom,False
237187,top,False
237543,top,False
237638,bottom,True
238069,bottom,True
238312,bottom,False
238475,bottom,False
238675,bottom,False
238730,top,False
238742,bottom,False
238817,top,False
238958,bottom,True
239150,bottom,False
239423,bottom,False
239462,bottom,True
239675,top,False
239796,top,True
239859,bottom,False
239876,top,False
240002,bottom,False
240033,top,False
240107,top,True
240330,top,False
240510,top,False
240610,bottom,False
240711,top,False
240801,bottom,False
241069,top,False
241088,top,False
241107,top,False
241175,top,True
241269,top,False
241540,bottom,False
241788,top,False
241792,bottom,False
241807,bottom,False
242000,top,False
242207,bottom,True
242265,bottom,False
242484,top,False
242860,top,False
243145,bottom,True
243154,bottom,False
243408,bottom,False
243542,top,False
243606,bottom,True
243670,top,False
243889,top,False
244018,bottom,False
244050,top,False
244073,top,True
244256,bottom,False
244485,top,True
244583,bottom,True
244609,bottom,False
244719,bottom,False
244751,top,False
244824,bottom,False
244923,top,False
245122,top,False
245170,top,False
245530,top,False
245597,bottom,False
245900,top,True
245913,bottom,True
245995,top,False
246256,top,False
246380,bottom,False
246385,bottom,False
246519,bottom,False
246973,top,False
247190,top,False
247550,top,False
247629,bottom,False
247670,bottom,False
247761,top,False
247790,top,True
248145,bottom,False
248501,top,False
248748,top,True
248891,bottom,True
249044,bottom,False
249225,bottom,False
249301,top,False
249530,bottom,False
249570,top,True
249648,top,False
249689,bottom,False
249855,top,False
249971,top,False
249973,top,False
250195,top,True
250313,top,False
250325,top,True
250333,top,False
250527,top,False
250696,bottom,True
251000,bottom,False
251156,top,False
251393,bottom,True
251406,bottom,True
251472,top,True
251518,bottom,False
251608,bottom,False
251728,bottom,False
251833,bottom,False
251993,top,False
252138,top,False
252204,top,False
252244,bottom,True
252329,bottom,False
252433,top,False
252504,bottom,False
252616,bottom,False
252798,bottom,False
252881,bottom,False
253036,top,False
253301,bottom,False
253417,top,False
253486,top,True
253590,top,False
253657,bottom,True
253863,top,False
253876,top,False
253896,bottom,False
253937,bottom,True
254058,bottom,False
254268,bottom,False
254342,bottom,False
254349,top,False
254397,top,False
254573,bottom,False
254659,bottom,False
254827,bottom,False
255077,bottom,True
255147,top,False
255220,bottom,True
255223,top,False
255303,bottom,False
255470,bottom,False
255473,bottom,False
255615,bottom,False
255657,bottom,True
255688,bottom,False
255897,bottom,True
256036,bottom,False
256040,bottom,True
256064,bottom,False
256106,top,False
256429,bottom,False
256698,top,False
257126,top,False
257330,top,False
257360,bottom,False
257406,bottom,False
257426,bottom,False
257472,top,False
257532,bottom,True
257615,top,False
257709,top,False
257720,bottom,False
257813,bottom,False
257998,bottom,False
258054,top,False
258244,top,False
258246,top,False
258261,top,False
258287,top,False
258296,top,False
258332,bottom,False
258400,top,False
258453,top,False
258486,top,False
258612,top,True
258720,top,False
258867,top,True
259111,bottom,False
259121,top,False
259136,bottom,False
259172,top,False
259259,top,False
259330,bottom,False
259556,bottom,False
259753,bottom,False
259958,top,False
259960,bottom,False
260019,bottom,True
260058,bottom,False
260167,top,False
260184,top,False
260413,bottom,False
260446,bottom,True
260523,top,False
260578,bottom,False
260699,top,False
260720,top,False
260777,top,False
260866,bottom,False
260901,top,False
261258,top,False
261501,bottom,False
261531,top,False
261725,bottom,False
261762,bottom,False
261811,bottom,True
261884,bottom,True
261973,top,False
262035,top,False
262217,bottom,False
262307,top,False
262480,bottom,True
262491,top,False
262601,bottom,False
262812,top,False
263083,bottom,True
263178,top,False
263228,bottom,False
263295,top,False
263301,bottom,False
263329,bottom,False
263338,top,False
263382,bottom,False
263544,bottom,False
263817,bottom,False
263912,top,False
264001,top,False
264021,top,False
264420,bottom,True
264496,bottom,True
264514,top,False
264564,bottom,False
264585,top,False
264601,top,False
265087,top,False
265313,top,True
265352,bottom,False
265613,top,False
265700,top,False
265721,top,False
266135,top,False
266325,top,False
266497,top,False
266540,bottom,False
266669,top,False
266674,bottom,False
266745,top,False
266977,bottom,False
267061,bottom,False
267062,bottom,False
267300,bottom,True
267461,bottom,True
267647,top,False
267847,top,False
267912,top,False
268064,bottom,False
268232,bottom,True
268253,bottom,False
268298,bottom,False
268314,bottom,False
268338,bottom,False
268492,top,True
268517,bottom,False
268574,bottom,False
268756,bottom,False
268845,bottom,False
268847,bottom,False
268912,bottom,False
268946,bottom,True
269140,top,False
269182,top,True
269519,top,False
269552,bottom,True
269827,bottom,False
269996,top,False
270119,bottom,False
270187,top,True
270218,bottom,False
270229,bottom,False
270262,bottom,True
270283,bottom,False
270368,top,False
270389,bottom,False
270491,top,False
270582,bottom,False
270655,bottom,True
270814,bottom,False
270891,top,False
271097,top,False
271104,bottom,False
271107,top,False
271424,bottom,False
271564,bottom,True
271723,top,False
272133,top,True
272259,bottom,False
272347,top,False
272408,bottom,False
272593,bottom,False
273116,top,False
273122,bottom,False
273187,top,False
273225,top,False
273257,top,False
273268,top,False
273332,top,False
273438,top,False
273562,top,False
273607,top,True
273679,top,False
273836,bottom,False
273973,bottom,True
274128,bottom,False
274202,top,False
274306,top,True
274381,bottom,False
274744,top,False
274858,top,False
275121,top,True
275143,top,False
275311,bottom,False
275332,bottom,False
275501,top,False
275660,top,False
275675,top,False
275887,top,False
275904,top,False
276144,bottom,False
276218,top,False
276413,bottom,False
276513,top,False
276546,bottom,False
