,ID,Year_Birth,Country,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Complain
226,1618,1965,GER,Graduation,Together,"$56,046.00 ",0,0,1/2/13,9,577,0,64,0,0,51,2,10,8,8,0
227,25,1958,CA,Graduation,Married,"$65,148.00 ",0,1,11/16/12,9,460,35,422,33,12,153,2,6,7,4,0
228,3277,1955,SP,Graduation,Divorced,"$49,431.00 ",0,1,8/3/12,9,219,3,100,26,0,17,2,7,5,8,0
229,8566,1961,SP,PhD,Together,"$32,583.00 ",1,1,6/15/14,10,5,0,3,0,0,1,1,1,2,7,0
230,2634,1979,SP,Master,Single,"$16,653.00 ",1,0,4/18/14,10,5,7,31,15,4,7,3,2,3,6,0
231,8036,1971,SP,2n Cycle,Together,"$26,850.00 ",1,1,4/18/14,10,31,1,13,7,2,9,4,2,4,4,0
232,8159,1968,SP,Graduation,Married,"$51,287.00 ",1,1,4/1/14,10,117,0,22,13,0,30,3,4,3,7,0
233,7628,1973,SP,2n Cycle,Married,"$43,050.00 ",1,0,3/18/14,10,30,5,24,6,3,8,2,2,4,5,0
234,9597,1969,CA,Graduation,Married,"$73,448.00 ",0,0,2/10/14,10,236,106,189,23,41,130,1,7,9,4,0
235,1384,1992,US,Basic,Married,"$17,256.00 ",1,0,11/23/13,10,6,4,14,8,8,22,2,2,2,8,0
236,10150,1961,SA,Graduation,Single,"$86,429.00 ",0,0,11/21/13,10,464,28,873,29,18,37,0,7,7,2,0
237,3885,1983,SP,PhD,Married,"$33,569.00 ",1,0,10/16/13,10,16,2,18,3,0,24,1,1,2,8,0
238,11003,1980,CA,2n Cycle,Together,"$25,130.00 ",1,0,10/2/13,10,2,5,7,0,18,18,2,2,3,7,0
239,8026,1952,CA,Graduation,Married,"$62,998.00 ",0,1,9/30/13,10,120,58,73,65,89,58,5,5,5,5,0
240,577,1976,SP,2n Cycle,Together,"$26,907.00 ",1,1,8/20/13,10,9,1,7,0,3,2,2,1,3,7,0
241,8702,1976,AUS,2n Cycle,Together,"$26,907.00 ",1,1,8/20/13,10,9,1,7,0,3,2,2,1,3,7,0
242,5429,1948,SP,PhD,Married,"$45,579.00 ",0,1,8/20/13,10,145,1,33,2,1,1,1,4,4,6,0
243,977,1957,CA,Graduation,Together,"$47,320.00 ",0,1,8/1/13,10,200,19,111,50,15,19,6,5,8,6,0
244,2793,1976,SA,PhD,Divorced,"$70,179.00 ",0,1,7/21/13,10,532,88,168,69,44,133,3,7,13,5,0
245,1071,1976,US,PhD,Divorced,"$70,179.00 ",0,1,7/21/13,10,532,88,168,69,44,133,3,7,13,5,0
246,5074,1986,CA,Master,Married,"$28,072.00 ",1,0,7/8/13,10,30,0,10,2,0,5,1,1,3,7,0
247,2632,1954,IND,Graduation,Married,"$50,501.00 ",1,1,6/18/13,10,297,0,38,13,0,152,7,5,4,6,0
248,10240,1949,CA,Graduation,Together,"$69,372.00 ",0,0,2/19/13,10,997,26,269,34,13,42,1,10,6,4,0
249,2521,1971,SP,Master,Married,"$35,178.00 ",1,0,1/10/13,10,23,1,13,2,2,18,1,1,2,7,0
250,4301,1971,AUS,Master,Married,"$35,178.00 ",1,0,1/10/13,10,23,1,13,2,2,18,1,1,2,7,0
251,7381,1968,SP,Graduation,Divorced,"$75,693.00 ",0,0,12/6/12,10,797,153,293,72,97,30,1,11,6,4,0
252,2407,1982,US,Graduation,Married,"$69,109.00 ",0,0,11/9/12,10,823,25,459,124,29,95,1,6,7,4,0
253,9064,1982,SP,Graduation,Married,"$69,109.00 ",0,0,11/9/12,10,823,25,459,124,29,95,1,6,7,4,0
254,5067,1994,SP,Graduation,Together,"$80,134.00 ",0,0,2/14/14,11,966,26,282,52,26,26,1,2,11,5,0
255,10281,1970,AUS,Graduation,Divorced,"$64,713.00 ",1,0,2/7/14,11,180,60,241,13,54,54,2,5,7,4,0
256,11191,1986,SP,Graduation,Divorced,"$41,411.00 ",0,0,12/7/13,11,37,32,38,11,3,18,1,2,4,6,0
257,1994,1983,US,Graduation,Married,,1,0,11/15/13,11,5,5,6,0,2,1,1,1,2,7,0
258,6720,1968,SP,Master,Together,"$43,795.00 ",0,1,10/16/13,11,314,11,53,4,3,107,3,7,4,7,0
259,4557,1970,SA,Graduation,Together,"$22,070.00 ",1,0,10/4/13,11,10,7,19,8,2,21,2,2,2,6,0
260,1183,1949,GER,Master,Married,"$36,408.00 ",1,1,9/21/13,11,9,1,4,3,2,3,1,1,2,6,0
261,4186,1950,CA,Graduation,Together,"$34,026.00 ",1,1,8/5/13,11,18,6,15,12,8,17,3,2,3,5,0
262,1419,1950,SP,Graduation,Together,"$34,026.00 ",1,1,8/5/13,11,18,6,15,12,8,17,3,2,3,5,0
263,967,1976,SP,Graduation,Married,"$46,049.00 ",1,1,7/21/13,11,342,9,112,19,14,19,10,5,9,7,0
264,1048,1972,SA,Master,Married,"$35,641.00 ",1,0,7/14/13,11,63,3,67,8,9,28,2,3,4,7,0
265,9262,1984,SA,2n Cycle,Together,"$32,414.00 ",0,0,7/4/13,11,20,6,5,0,9,12,1,1,3,7,0
266,3427,1955,SA,PhD,Married,"$59,821.00 ",0,1,4/12/13,11,629,0,70,0,0,35,6,11,7,8,0
267,5892,1980,SA,Graduation,Married,"$34,968.00 ",1,0,4/10/13,11,158,6,45,8,2,2,7,3,5,7,0
268,8911,1967,SP,PhD,Married,"$56,320.00 ",0,1,4/8/13,11,201,53,172,116,77,83,3,5,9,4,0
269,6606,1969,SP,Master,Married,"$70,091.00 ",1,0,3/31/13,11,964,34,137,15,0,11,2,5,10,8,0
270,2677,1956,SA,Graduation,Together,"$46,097.00 ",0,1,3/31/13,11,72,24,68,65,4,8,5,3,6,4,0
271,252,1963,SA,PhD,Divorced,"$41,003.00 ",0,0,3/17/13,11,123,133,142,71,44,88,1,6,8,6,0
272,9860,1959,SP,Graduation,Together,"$44,911.00 ",0,1,3/15/13,11,159,0,22,2,1,31,3,4,4,7,0
273,1388,1975,AUS,Graduation,Single,"$33,249.00 ",1,0,2/20/13,11,6,10,21,19,14,42,2,2,3,6,0
274,979,1975,SP,Graduation,Single,"$33,249.00 ",1,0,2/20/13,11,6,10,21,19,14,42,2,2,3,6,0
275,7494,1950,CA,PhD,Divorced,"$42,873.00 ",1,1,1/21/13,11,209,0,40,3,2,15,4,6,4,8,0
276,10490,1969,AUS,PhD,Married,"$51,039.00 ",1,1,12/10/12,11,100,64,79,65,0,109,2,6,4,7,0
277,3403,1958,SP,PhD,Together,"$78,952.00 ",0,1,9/24/12,11,1170,19,594,99,76,134,2,2,12,6,0
278,2715,1966,CA,Master,Divorced,"$29,435.00 ",1,1,8/6/12,11,70,3,37,4,2,64,4,3,2,9,0
279,4828,1954,SA,Graduation,Divorced,"$79,865.00 ",0,1,6/18/14,12,71,99,278,185,121,38,1,5,5,1,0
280,92,1988,CA,Graduation,Alone,"$34,176.00 ",1,0,5/12/14,12,5,7,24,19,14,20,4,3,4,6,0
281,3312,1988,IND,Graduation,Single,"$34,176.00 ",1,0,5/12/14,12,5,7,24,19,14,20,4,3,4,6,0
282,11176,1970,CA,PhD,Together,"$65,968.00 ",0,1,5/12/14,12,376,9,83,19,4,4,2,5,7,3,0
283,1446,1956,SA,Master,Single,"$86,424.00 ",0,0,4/5/14,12,387,68,569,89,45,68,1,6,12,1,0
284,9699,1966,SP,Graduation,Divorced,"$67,272.00 ",0,1,12/21/13,12,357,35,271,28,28,14,3,6,12,5,0
285,9790,1957,CA,Graduation,Single,"$78,499.00 ",0,0,11/23/13,12,912,72,170,47,36,97,1,11,4,4,0
286,2324,1972,SP,Graduation,Together,"$77,044.00 ",0,1,10/27/13,12,625,38,242,50,34,76,2,7,11,4,0
287,5080,1993,ME,Graduation,Single,"$70,515.00 ",0,0,10/21/13,12,420,0,452,182,64,140,1,6,4,2,0
288,4992,1975,SP,Master,Together,"$17,459.00 ",1,0,9/19/13,12,6,4,16,3,10,30,3,3,2,7,0
289,7849,1970,SP,PhD,Married,"$80,336.00 ",0,0,9/9/13,12,209,19,456,160,142,66,1,2,13,1,0
290,4808,1956,SP,Graduation,Married,"$15,759.00 ",0,0,9/5/13,12,1,2,5,6,0,3,1,1,2,7,0
291,10401,1976,GER,2n Cycle,Together,"$26,326.00 ",0,0,9/4/13,12,1,0,5,0,3,9,1,0,3,3,1
292,7793,1976,SP,Graduation,Together,"$62,061.00 ",0,1,8/31/13,12,641,7,84,0,30,38,3,10,7,6,0
293,9303,1976,IND,Graduation,Married,"$5,305.00 ",0,1,7/30/13,12,12,4,7,1,3,5,0,1,0,13,0
294,6853,1982,AUS,Master,Single,"$75,777.00 ",0,0,7/4/13,12,712,26,538,69,13,80,1,3,11,1,0
295,7366,1982,IND,Master,Single,"$75,777.00 ",0,0,7/4/13,12,712,26,538,69,13,80,1,3,11,1,0
296,9780,1971,SP,Master,Together,"$71,499.00 ",0,1,6/25/13,12,465,25,132,136,0,37,2,8,13,4,0
297,7573,1978,GER,PhD,Single,"$31,626.00 ",1,0,5/10/13,12,39,1,9,2,1,34,1,2,2,7,0
298,1379,1992,SA,Master,Together,"$42,670.00 ",0,0,4/27/13,12,154,2,46,20,4,15,1,4,4,4,0
299,8923,1973,SP,Graduation,Single,"$83,917.00 ",0,0,4/18/13,12,514,22,732,42,198,79,1,6,7,3,0
300,3547,1969,SA,Master,Together,"$41,021.00 ",1,0,12/30/12,12,14,7,9,6,16,12,2,2,3,6,0
301,8707,1956,SP,Graduation,Married,"$79,456.00 ",0,0,8/22/12,12,565,42,548,64,83,99,1,5,4,3,0
302,1891,1980,SP,Master,Divorced,"$78,789.00 ",0,0,8/8/12,12,667,50,850,21,83,83,1,4,5,2,0
303,6271,1952,SP,PhD,Married,"$50,870.00 ",0,1,6/19/14,13,53,0,8,0,0,2,1,2,3,5,0
304,9635,1983,SP,Master,Married,"$35,876.00 ",0,0,4/20/14,13,66,2,40,4,3,14,1,3,3,6,0
305,9727,1957,CA,Graduation,Married,"$23,539.00 ",0,0,2/28/14,13,4,24,11,16,1,25,1,2,4,6,0
306,6205,1967,CA,Master,Single,"$32,557.00 ",1,0,2/24/14,13,34,3,29,0,4,10,3,2,3,5,0
307,10681,1970,SP,2n Cycle,Married,"$62,466.00 ",0,1,1/15/14,13,129,129,259,168,121,83,5,6,12,4,0
308,5156,1970,SP,2n Cycle,Married,"$62,466.00 ",0,1,1/15/14,13,129,129,259,168,121,83,5,6,12,4,0
309,3050,1966,SP,Graduation,Married,"$54,198.00 ",1,1,12/17/13,13,185,0,28,3,2,17,6,3,6,4,0
310,8164,1978,SA,PhD,Married,"$82,170.00 ",0,0,11/25/13,13,1023,93,651,49,55,37,1,5,7,2,0
311,5626,1964,SP,PhD,Single,"$61,798.00 ",0,0,11/23/13,13,338,4,89,11,8,13,1,4,9,4,0
312,7600,1992,CA,Basic,Single,"$15,253.00 ",1,0,10/28/13,13,1,3,3,8,1,13,2,1,3,7,0
313,6406,1988,GER,Master,Married,"$78,285.00 ",0,0,10/28/13,13,647,107,391,175,67,40,1,6,10,3,0
314,7002,1955,SP,Graduation,Single,"$62,535.00 ",0,1,10/3/13,13,163,48,90,0,45,52,1,3,8,3,0
315,8234,1973,SP,Basic,Together,"$27,190.00 ",1,0,8/15/13,13,1,6,7,0,1,3,1,1,2,8,0
316,6116,1968,SP,2n Cycle,Married,"$48,985.00 ",0,1,7/5/13,13,19,13,18,10,7,8,1,1,3,3,0
317,291,1970,SA,Graduation,Married,"$72,940.00 ",0,0,6/19/13,13,182,74,298,162,149,116,1,3,6,1,0
318,8779,1985,US,2n Cycle,Married,"$36,145.00 ",1,0,6/16/13,13,56,4,76,17,1,18,4,4,3,9,0
319,4931,1977,SA,Graduation,Together,"$157,146.00 ",0,0,4/29/13,13,1,0,1725,2,1,1,0,0,0,1,0
320,1650,1960,SP,Master,Married,"$81,843.00 ",0,0,4/22/13,13,779,86,537,34,69,138,1,5,12,3,0
321,9701,1988,CA,Graduation,Together,"$41,883.00 ",1,0,3/19/13,13,32,34,41,73,16,116,3,4,3,7,0
322,6431,1964,IND,PhD,Married,"$45,759.00 ",1,1,2/23/13,13,42,1,18,3,0,4,2,2,3,7,0
323,10789,1964,SP,PhD,Married,"$45,759.00 ",1,1,2/23/13,13,42,1,18,3,0,4,2,2,3,7,0
324,5302,1986,SP,Graduation,Together,"$78,394.00 ",0,0,2/15/13,13,298,27,697,216,24,166,1,4,5,2,0
325,4459,1989,SP,Graduation,Single,"$30,279.00 ",1,0,12/30/12,13,10,4,14,4,4,1,1,1,3,8,0
326,10642,1989,SP,Graduation,Single,"$30,279.00 ",1,0,12/30/12,13,10,4,14,4,4,1,1,1,3,8,0
327,9213,1970,SP,Graduation,Widow,"$31,880.00 ",1,0,10/31/12,13,4,1,5,2,0,3,1,1,2,8,0
328,3678,1973,SP,Graduation,Widow,"$60,208.00 ",1,1,10/7/12,13,488,23,71,15,0,59,11,8,7,7,0
329,3698,1983,SP,Graduation,Together,"$78,687.00 ",0,0,8/9/12,13,817,185,687,145,55,241,1,4,8,2,0
330,5929,1973,SP,PhD,Married,"$37,401.00 ",1,0,5/6/14,14,19,3,19,3,1,3,2,2,3,7,0
331,10795,1973,IND,PhD,Married,"$37,401.00 ",1,0,5/6/14,14,19,3,19,3,1,3,2,2,3,7,0
332,4390,1954,SA,Graduation,Together,"$75,315.00 ",0,1,4/15/14,14,459,15,171,142,23,31,2,5,12,2,0
333,9362,1965,CA,Graduation,Single,"$69,263.00 ",0,1,3/5/14,14,492,5,32,13,5,21,1,9,7,6,0
334,1577,1946,SP,Graduation,Married,"$78,569.00 ",0,0,2/19/14,14,558,79,622,207,175,95,1,4,4,1,0
335,4609,1966,SP,PhD,Married,"$57,705.00 ",0,1,1/11/14,14,383,0,53,6,4,40,3,8,6,6,0
336,7143,1955,SP,2n Cycle,Together,"$74,805.00 ",0,1,11/6/13,14,209,162,209,41,162,37,5,4,10,2,0
337,1729,1961,SP,PhD,Together,"$66,426.00 ",0,1,10/2/13,14,1043,24,97,32,24,157,2,3,10,6,0
338,10664,1949,SP,Master,Widow,"$51,529.00 ",0,1,9/7/13,14,400,4,35,6,0,22,2,9,5,8,0
339,5029,1946,SP,Graduation,Married,"$18,100.00 ",0,0,8/6/13,14,3,1,2,4,3,1,1,0,3,5,0
340,10507,1977,US,2n Cycle,Divorced,"$59,601.00 ",0,1,7/25/13,14,691,7,69,0,7,23,4,2,7,8,0
341,3865,1977,CA,2n Cycle,Together,"$20,981.00 ",0,0,4/30/13,14,2,12,10,6,13,30,1,3,2,8,0
342,6982,1976,IND,Graduation,Married,"$74,068.00 ",0,0,3/19/13,14,783,30,537,140,76,15,1,4,9,2,0
343,7042,1983,SP,Graduation,Married,"$36,790.00 ",0,0,3/1/13,14,3,3,14,15,21,10,1,2,2,9,0
344,9668,1971,SA,Graduation,Married,"$18,793.00 ",1,0,1/12/13,14,4,16,20,0,17,20,3,2,4,8,0
345,6878,1954,SP,Graduation,Widow,"$27,421.00 ",0,0,12/12/12,14,43,12,96,78,40,55,3,4,6,7,0
346,4099,1972,SP,Graduation,Married,"$30,675.00 ",1,0,11/12/12,14,10,2,16,11,2,21,1,1,3,8,0
347,5031,1974,SP,Graduation,Together,"$83,145.00 ",0,0,9/22/12,14,777,35,731,39,137,114,1,5,11,2,0
348,1970,1968,SP,Master,Together,"$34,053.00 ",0,1,9/10/12,14,63,0,21,7,0,12,1,3,3,8,0
349,5726,1983,SA,Master,Single,"$31,788.00 ",1,0,3/20/14,15,16,7,23,0,8,6,3,3,4,5,1
350,1307,1978,SP,Graduation,Divorced,"$41,986.00 ",0,1,2/9/14,15,27,5,8,8,3,12,3,3,4,4,0
351,10609,1962,CA,PhD,Married,"$42,769.00 ",0,1,10/12/13,15,71,0,13,3,1,0,2,1,4,4,0
352,5782,1982,SP,2n Cycle,Together,"$58,582.00 ",0,1,9/28/13,15,402,35,106,101,77,42,2,9,9,5,0
353,7533,1964,CA,Graduation,Married,"$49,096.00 ",1,1,9/24/13,15,144,1,32,2,1,7,4,4,4,7,0
354,9493,1980,CA,PhD,Single,"$76,412.00 ",0,0,5/5/13,15,840,53,804,23,71,17,1,5,8,3,0
355,2253,1990,SP,Graduation,Married,"$18,929.00 ",0,0,2/16/13,15,32,0,8,23,4,18,1,1,4,6,0
356,2326,1990,SP,Graduation,Married,"$18,929.00 ",0,0,2/16/13,15,32,0,8,23,4,18,1,1,4,6,0
357,1876,1990,IND,Graduation,Married,"$18,929.00 ",0,0,2/16/13,15,32,0,8,23,4,18,1,1,4,6,0
358,7141,1986,SP,Master,Single,"$21,888.00 ",1,0,12/29/12,15,88,10,46,2,3,64,4,5,2,10,0
359,7393,1978,SP,Graduation,Together,"$41,580.00 ",1,1,12/10/12,15,56,5,24,4,0,3,3,2,3,5,0
360,4713,1979,SP,PhD,Married,"$31,605.00 ",1,0,11/22/12,15,74,0,42,2,1,6,2,2,4,7,0
361,5093,1974,SP,PhD,Divorced,"$25,509.00 ",1,0,9/18/12,15,40,3,30,10,7,11,3,3,3,9,0
362,8524,1974,SP,PhD,Divorced,"$25,509.00 ",1,0,9/18/12,15,40,3,30,10,7,11,3,3,3,9,0
363,3766,1959,SP,Master,Widow,"$33,051.00 ",0,0,8/16/12,15,100,71,243,108,94,219,3,9,8,9,0
364,9725,1966,SP,PhD,Together,"$28,764.00 ",1,1,6/5/14,16,8,0,3,0,0,1,1,1,2,8,0
365,8933,1983,CA,2n Cycle,Married,"$32,146.00 ",1,0,5/12/14,16,26,3,23,4,7,3,2,2,4,6,0
366,10779,1983,SP,Graduation,Single,"$22,148.00 ",0,0,4/13/14,16,15,5,14,0,4,11,1,1,3,7,0
367,9289,1979,SP,Graduation,Married,"$36,781.00 ",1,0,4/10/14,16,29,1,17,0,3,13,1,2,2,8,0
368,2613,1960,SP,Master,Married,"$54,197.00 ",0,1,4/3/14,16,162,6,37,6,13,13,2,1,6,1,0
369,10133,1970,CA,Graduation,Single,"$93,790.00 ",0,0,2/12/14,16,1302,68,731,89,114,45,0,6,12,2,0
370,8443,1972,SA,Graduation,Single,"$24,762.00 ",1,0,2/10/14,16,6,10,12,3,15,40,3,3,2,8,0
371,10796,1984,IND,Master,Married,"$30,477.00 ",1,0,1/22/14,16,47,1,6,0,0,12,1,1,3,6,0
372,10241,1975,SP,2n Cycle,Divorced,"$11,448.00 ",0,0,12/15/13,16,0,0,0,6,2,6,1,1,2,6,0
373,3388,1967,GER,Graduation,Divorced,"$70,844.00 ",1,1,10/30/13,16,129,26,67,3,67,2,5,6,5,7,0
374,6507,1980,AUS,Graduation,Single,"$30,828.00 ",1,0,10/4/13,16,16,11,15,2,0,12,2,1,4,3,0
375,7446,1967,US,Master,Together,"$62,513.00 ",0,1,9/9/13,16,520,42,98,0,42,14,2,6,10,6,0
376,87,1981,GER,2n Cycle,Married,"$27,733.00 ",1,0,8/26/13,16,0,7,5,26,2,17,2,2,3,7,0
377,10477,1973,SP,PhD,Together,"$39,435.00 ",1,0,8/6/13,16,71,0,18,0,0,13,1,3,2,7,0
378,6072,1970,SP,Master,Single,"$75,345.00 ",0,0,2/2/13,16,918,57,842,99,38,133,1,5,6,3,0
379,2518,1986,GER,2n Cycle,Together,"$20,491.00 ",0,0,1/25/13,16,5,4,5,4,2,10,1,0,2,7,0
380,247,1971,SP,Graduation,Married,"$36,715.00 ",1,0,11/17/12,16,172,10,125,21,13,16,6,7,4,9,0
381,9463,1959,CA,Graduation,Together,"$71,706.00 ",0,1,11/13/12,16,931,56,253,91,98,14,4,9,7,5,0
382,1459,1966,SP,PhD,Married,"$69,063.00 ",0,1,11/7/12,16,666,35,124,69,8,26,1,5,5,3,0
383,9530,1988,SA,Graduation,Married,"$24,645.00 ",1,0,11/1/12,16,5,3,4,4,1,0,1,1,2,8,0
384,9653,1975,SA,Graduation,Married,"$35,797.00 ",0,1,10/16/12,16,27,1,14,4,1,21,2,2,3,8,0
385,10785,1969,SA,Graduation,Married,"$44,078.00 ",1,1,6/19/14,17,24,1,10,2,0,4,2,2,3,5,0
386,9392,1971,SP,Graduation,Single,"$26,954.00 ",1,0,5/8/14,17,4,1,11,0,0,1,1,1,2,7,0
387,3769,1972,AUS,PhD,Together,,1,0,3/2/14,17,25,1,13,0,0,3,1,1,3,7,0
388,10146,1972,AUS,PhD,Together,"$38,887.00 ",1,0,3/2/14,17,25,1,13,0,0,3,1,1,3,7,0
389,4741,1974,SP,2n Cycle,Married,"$65,463.00 ",1,0,1/30/14,17,391,32,70,21,32,16,2,6,9,5,0
390,1880,1959,IND,PhD,Together,"$53,537.00 ",1,1,1/30/14,17,81,0,6,0,0,6,2,2,3,5,0
391,6471,1971,SP,Master,Single,"$36,230.00 ",1,0,10/17/13,17,14,2,30,8,2,3,1,2,4,5,0
392,5718,1950,SA,Graduation,Married,"$80,763.00 ",0,0,8/15/13,17,674,168,108,192,42,231,1,5,6,3,0
393,3478,1971,CA,PhD,Married,"$60,585.00 ",1,1,6/24/13,17,267,42,309,55,42,21,10,7,9,5,0
394,7848,1974,IND,Graduation,Single,"$49,166.00 ",0,1,6/13/13,17,224,2,25,7,0,110,2,5,3,6,0
395,7999,1955,SP,PhD,Together,"$75,261.00 ",0,0,4/23/13,17,1239,17,413,23,34,17,1,5,5,2,0
396,11101,1991,AUS,Graduation,Together,"$89,891.00 ",0,0,4/15/13,17,412,22,132,59,28,183,1,11,8,4,0
397,9212,1962,SP,Master,Married,"$72,828.00 ",0,1,2/14/13,17,1205,0,235,19,14,205,6,6,13,7,0
398,10983,1952,SA,Graduation,Together,"$75,278.00 ",0,0,1/29/13,17,304,98,230,150,74,74,1,6,13,3,0
399,3629,1978,CA,Graduation,Single,"$38,557.00 ",1,0,12/19/12,17,76,3,31,4,4,27,2,3,3,7,0
400,4673,1963,SP,PhD,Married,"$81,300.00 ",0,1,10/30/12,17,1004,12,145,32,12,36,3,10,5,5,0
401,796,1965,CA,2n Cycle,Divorced,"$60,161.00 ",0,1,10/23/12,17,584,44,212,46,8,177,3,11,8,8,0
402,618,1977,AUS,PhD,Married,"$69,389.00 ",0,1,9/28/12,17,422,7,238,69,46,15,1,7,12,4,0
403,380,1954,SA,Graduation,Divorced,"$64,497.00 ",0,1,9/10/12,17,1170,48,320,42,32,192,5,11,9,8,0
404,1092,1980,IND,Graduation,Married,"$61,014.00 ",0,1,8/11/12,17,269,129,495,182,43,29,4,9,4,7,0
405,8962,1975,SA,Master,Married,"$44,319.00 ",1,1,4/17/14,18,26,0,8,0,0,3,2,2,3,5,0
406,8207,1957,CA,2n Cycle,Married,"$53,233.00 ",0,1,3/18/14,18,28,0,9,3,0,0,1,1,3,4,0
407,6521,1954,SA,Graduation,Together,"$77,972.00 ",0,0,3/18/14,18,613,22,319,33,102,12,1,4,9,1,0
408,535,1987,GER,Graduation,Divorced,"$81,361.00 ",0,0,2/25/14,18,163,23,424,27,65,76,1,3,13,1,0
409,4608,1987,SA,Graduation,Divorced,"$81,361.00 ",0,0,2/25/14,18,163,23,424,27,65,76,1,3,13,1,0
410,11086,1984,SP,Basic,Single,"$25,707.00 ",1,0,1/18/14,18,1,6,2,3,6,3,1,1,3,7,0
411,1064,1971,SP,PhD,Married,"$42,403.00 ",1,0,12/11/13,18,22,1,11,0,5,3,1,1,3,8,0
412,7000,1972,GER,2n Cycle,Single,"$65,704.00 ",0,0,10/13/13,18,279,172,74,38,8,246,1,2,10,1,0
413,1581,1980,SP,Graduation,Married,"$37,406.00 ",1,0,10/10/13,18,2,0,8,2,2,3,1,1,2,8,0
414,7384,1951,SP,Master,Together,"$39,767.00 ",0,0,7/21/13,18,113,61,204,34,26,47,2,7,7,8,0
415,10552,1979,SP,2n Cycle,Married,"$54,210.00 ",0,1,5/20/13,18,70,54,109,80,9,45,2,4,7,5,0
416,6409,1967,SA,Graduation,Divorced,"$57,136.00 ",0,0,5/18/13,18,267,140,599,34,12,127,1,7,7,6,0
417,9507,1975,SP,Graduation,Married,"$40,794.00 ",0,1,4/7/13,18,261,23,73,4,23,50,2,6,5,7,0
418,9560,1965,SP,Graduation,Together,"$83,003.00 ",0,0,3/3/13,18,856,61,570,40,25,122,1,7,8,3,0
419,10991,1960,CA,Master,Married,"$89,058.00 ",0,0,12/7/12,18,454,194,106,31,22,43,1,5,4,2,0
420,4712,1991,SP,2n Cycle,Together,"$20,193.00 ",0,0,11/28/12,18,8,8,22,24,11,9,1,1,4,4,0
421,11056,1974,SP,Graduation,Married,"$72,099.00 ",0,0,10/27/12,18,546,91,410,119,0,22,1,3,10,1,0
422,7414,1971,SP,Graduation,Married,"$43,824.00 ",1,1,9/15/12,18,96,1,42,12,3,32,4,3,4,8,0
423,3076,1975,AUS,Graduation,Together,"$66,653.00 ",1,1,9/7/12,18,452,18,102,16,18,6,4,4,12,3,0
424,6355,1978,SP,Graduation,Married,"$44,359.00 ",1,1,6/17/14,19,20,0,14,7,3,1,3,2,4,3,0
425,7959,1961,SP,Graduation,Married,"$79,410.00 ",0,0,5/29/14,19,658,80,483,123,13,13,1,3,5,1,0
426,5512,1977,SP,Master,Married,"$55,842.00 ",0,1,5/23/14,19,451,0,39,0,4,24,1,7,8,5,0
427,10102,1966,SA,Graduation,Widow,"$79,946.00 ",0,0,5/12/14,19,395,183,565,166,141,28,1,5,5,3,0
428,9369,1979,GER,2n Cycle,Single,"$88,194.00 ",0,1,3/19/14,19,688,14,309,201,24,38,1,11,10,5,0
429,3711,1944,SP,Master,Married,"$80,184.00 ",0,0,3/1/14,19,1035,134,670,25,38,0,1,6,10,3,0
430,6931,1967,SP,Graduation,Divorced,"$76,982.00 ",0,0,2/15/14,19,464,151,292,65,60,30,1,8,4,4,0
431,9596,1980,US,PhD,Single,"$65,295.00 ",0,0,12/23/13,19,365,32,117,34,110,6,1,3,13,2,0
432,2727,1973,SA,Graduation,Together,"$57,100.00 ",0,0,12/4/13,19,181,21,69,39,3,96,1,3,6,3,0
433,8416,1981,US,Graduation,Married,"$29,009.00 ",1,0,11/29/13,19,6,6,15,10,5,2,2,2,3,6,0
434,3967,1971,CA,PhD,Married,"$78,931.00 ",0,0,10/25/13,19,331,197,170,58,152,35,1,2,13,1,0
435,2139,1975,AUS,Master,Married,"$7,500.00 ",1,0,10/2/13,19,3,1,10,3,2,12,3,2,3,5,0
436,2162,1976,SP,Graduation,Married,"$56,939.00 ",0,1,9/18/13,19,256,34,103,90,29,49,2,3,10,3,0
437,9242,1990,SA,Graduation,Single,"$64,509.00 ",0,0,8/17/13,19,836,185,575,24,25,77,1,6,9,4,0
438,10595,1990,SP,Graduation,Married,"$30,093.00 ",0,0,7/8/13,19,2,6,28,13,4,16,1,2,3,7,0
439,4855,1974,US,PhD,Together,"$30,351.00 ",1,0,6/6/13,19,14,0,24,3,3,2,1,3,2,9,0
440,5049,1974,SP,PhD,Together,"$30,351.00 ",1,0,6/6/13,19,14,0,24,3,3,2,1,3,2,9,0
441,4967,1960,SA,PhD,Together,"$38,201.00 ",0,1,3/29/13,19,233,0,23,0,0,12,4,5,5,8,0
442,5255,1986,AUS,Graduation,Single,,1,0,2/20/13,19,5,1,3,3,263,362,0,27,0,1,0
443,9215,1980,CA,PhD,Married,"$43,974.00 ",1,0,12/12/12,19,378,0,101,0,0,72,5,6,6,7,0
444,3525,1970,SP,Graduation,Together,"$38,200.00 ",1,1,12/7/12,19,12,0,4,0,0,1,1,1,2,7,0
445,3619,1960,AUS,2n Cycle,Divorced,"$87,305.00 ",0,0,9/23/12,19,345,25,501,63,138,80,1,5,8,2,0
